Establishment_id,Name,Category,Inspection_date,Inspection_results,City,State,Zip,Address_line_1,Address_line_2,Food_from_approved_source,Food_protected_from_contamination,Ill_workers_restricted,Proper_hand_washing,Cooling_time_and_temperature,Cold_holding_temperature,Hot_holding_temperature,Cooking_time_and_temperature,Reheating_time_and_temperature,Hot_and_cold_running_water_provided,Proper_sewage_disposal,No_bare_hand_contact,Adequate_hand_washing_facilities,Rodent_and_insects,Food_contact_surfaces_and_equipment,Inspection_type,Owner,Type,Location
2388,UNIVERSITY MART XTRA FUEL,Gas Station Store,12/13/2019 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8721 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,ALEXANDER CHONAI,Food Establishments,POINT (-76.93166 38.997063)
2388,UNIVERSITY MART XTRA FUEL,Gas Station Store,9/20/2016 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8721 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Change Of Ownership,ALEXANDER CHONAI,Food Establishments,POINT (-76.93166 38.997063)
2388,UNIVERSITY MART XTRA FUEL,Gas Station Store,4/22/2019 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8721 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,ALEXANDER CHONAI,Food Establishments,POINT (-76.93166 38.997063)
2388,UNIVERSITY MART XTRA FUEL,Gas Station Store,8/26/2016 0:00,------,COLLEGE PARK,MD,20740,8721 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Change Of Ownership,ALEXANDER CHONAI,Food Establishments,POINT (-76.93166 38.997063)
2388,UNIVERSITY MART XTRA FUEL,Gas Station Store,8/27/2013 0:00,------,COLLEGE PARK,MD,20740,8721 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,ALEXANDER CHONAI,Food Establishments,POINT (-76.93166 38.997063)
2388,UNIVERSITY MART XTRA FUEL,Gas Station Store,6/11/2014 0:00,------,COLLEGE PARK,MD,20740,8721 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,ALEXANDER CHONAI,Food Establishments,POINT (-76.93166 38.997063)
2388,UNIVERSITY MART XTRA FUEL,Gas Station Store,10/15/2012 0:00,------,COLLEGE PARK,MD,20740,8721 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,ALEXANDER CHONAI,Food Establishments,POINT (-76.93166 38.997063)
2388,UNIVERSITY MART XTRA FUEL,Gas Station Store,11/21/2018 0:00,------,COLLEGE PARK,MD,20740,8721 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,ALEXANDER CHONAI,Food Establishments,POINT (-76.93166 38.997063)
2388,UNIVERSITY MART XTRA FUEL,Gas Station Store,8/12/2013 0:00,------,COLLEGE PARK,MD,20740,8721 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,ALEXANDER CHONAI,Food Establishments,POINT (-76.93166 38.997063)
2388,UNIVERSITY MART XTRA FUEL,Gas Station Store,1/30/2012 0:00,------,COLLEGE PARK,MD,20740,8721 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,ALEXANDER CHONAI,Food Establishments,POINT (-76.93166 38.997063)
2388,UNIVERSITY MART XTRA FUEL,Gas Station Store,10/17/2017 0:00,------,COLLEGE PARK,MD,20740,8721 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,ALEXANDER CHONAI,Food Establishments,POINT (-76.93166 38.997063)
449,MILK & HONEY CAFE,Fast Food - Local,8/5/2021 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,10280 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,ALI AZIMA,Food Establishments,POINT (-76.92378 39.023454)
449,MILK & HONEY CAFE,Fast Food - Local,2/3/2021 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,10280 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,ALI AZIMA,Food Establishments,POINT (-76.92378 39.023454)
1152,PIZZA KINGDOM,Carry-out,1/28/2020 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Carry-out,8/13/2015 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Food Complaint,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Carry-out,3/13/2014 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Re-inspection,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Carry-out,9/28/2017 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Monitoring,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Carry-out,7/22/2016 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Carry-out,6/19/2019 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Fast Food - Local,5/19/2021 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Fire / Natural Disaster,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Carry-out,7/27/2016 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Carry-out,3/13/2014 0:00,------,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Carry-out,4/17/2012 0:00,------,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Carry-out,1/21/2015 0:00,------,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Food Complaint,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Carry-out,3/17/2017 0:00,------,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Carry-out,8/20/2015 0:00,------,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
1152,PIZZA KINGDOM,Carry-out,8/17/2012 0:00,------,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792)
110,Big Play Sports Grill,N/A,3/7/2014 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7313 BALTIMORE AVE,A & B,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,ALLEN MORRISON,Food Establishments,POINT (-76.93784 38.979746)
110,Big Play Sports Grill,N/A,3/7/2014 0:00,------,COLLEGE PARK,MD,20740,7313 BALTIMORE AVE,A & B,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,ALLEN MORRISON,Food Establishments,POINT (-76.93784 38.979746)
8005,Blaze Pizza,Fast Food - Chain,1/2/2020 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Amit Patel,Food Establishments,POINT (-76.937838 38.981901)
8005,Blaze Pizza,Fast Food - Chain,2/16/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Amit Patel,Food Establishments,POINT (-76.937838 38.981901)
12373,TOWNEPLACE SUITES BY MARRIOTT,Hotel,7/21/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,9620 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,AMIT PATEL,Food Establishments,POINT (-76.928236 39.012318)
8005,Blaze Pizza,Fast Food - Chain,10/14/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Amit Patel,Food Establishments,POINT (-76.937838 38.981901)
8005,Blaze Pizza,Full Service,9/5/2018 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,Amit Patel,Food Establishments,POINT (-76.937838 38.981901)
12373,TOWNEPLACE SUITES BY MARRIOTT,Hotel,6/13/2019 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,9620 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,AMIT PATEL,Food Establishments,POINT (-76.928236 39.012318)
8005,Blaze Pizza,Full Service,1/15/2016 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Single Foodborne Illness,Amit Patel,Food Establishments,POINT (-76.937838 38.981901)
8005,Blaze Pizza,Full Service,6/5/2015 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,Amit Patel,Food Establishments,POINT (-76.937838 38.981901)
8005,Blaze Pizza,Full Service,11/24/2014 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,Amit Patel,Food Establishments,POINT (-76.937838 38.981901)
8005,Blaze Pizza,Full Service,3/15/2019 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Amit Patel,Food Establishments,POINT (-76.937838 38.981901)
8005,Blaze Pizza,Full Service,3/18/2019 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Amit Patel,Food Establishments,POINT (-76.937838 38.981901)
8005,Blaze Pizza,Full Service,3/22/2019 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Amit Patel,Food Establishments,POINT (-76.937838 38.981901)
8005,Blaze Pizza,Full Service,1/6/2017 0:00,------,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Amit Patel,Food Establishments,POINT (-76.937838 38.981901)
8005,Blaze Pizza,Full Service,11/24/2014 0:00,------,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Amit Patel,Food Establishments,POINT (-76.937838 38.981901)
8480,UMCP - HIBACHI SAN 66,College/University,11/28/2018 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,117,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,ANDREW CHERNG,Food Establishments,POINT (-76.948226 38.984828)
